kepoi_name,ss,snr
K05392.01,1,7.8
K05393.01,0,8.8
K05394.01,0,7.6
K05395.01,0,9.9
K05396.01,0,17.7
K05397.01,0,
K05398.01,0,17.2
K05399.01,0,5.4
K05519.01,0,10.6
K05520.01,1,486.4
K05521.01,1,83.5
K05522.01,0,13.8
K05523.01,0,6.0
K05524.01,0,11.1
K05525.01,0,3.7
K05526.01,0,6.9
K05897.01,0,14.5
K05898.01,0,5.7
K05899.01,0,10.0
K05900.01,0,9.8
K05901.01,0,22.0
K05902.01,0,5.6
K05903.01,0,6.4
K05904.01,0,12.1
K05905.01,0,
K05906.01,1,302.6
K05907.01,0,12.8
K05908.01,0,18.2
K05909.01,0,10.0
K05910.01,0,5.7
K05911.01,0,6.7
K05912.01,0,6.1
K05913.01,0,6.3
K05914.01,0,17.4
K05915.01,0,11.7
K05916.01,0,
K05917.01,0,9.4
K05918.01,0,5.9
K05919.01,0,15.7
K05920.01,0,13.1
K05921.01,0,6.1
K05922.01,0,6.6
K05923.01,0,9.1
K05924.01,0,7.1
K05925.01,0,6.7
K05926.01,0,
K05927.01,0,9.2
K05928.01,0,
K05929.01,0,42.3
K05930.01,0,7.1
K05931.01,0,
K05932.01,0,15.2
K05933.01,0,10.6
K05934.01,0,2.7
K05935.01,0,
K05936.01,0,
K05937.01,0,7.2
K05938.01,0,7.1
K05939.01,0,5.8
K05940.01,0,13.8
K05941.01,0,6.6
K05942.01,0,11.0
K05943.01,0,8.7
K05944.01,1,3582.5
K05945.01,0,19.4
K05946.01,0,
K05947.01,1,150.6
K05948.01,0,5.9
K05949.01,0,7.3
K05950.01,0,7.3
K05951.01,0,
K05952.01,0,11.7
K05953.01,0,15.2
K05954.01,0,7.0
K05955.01,0,
K05956.01,0,5.4
K05957.01,0,10.1
K05958.01,0,4.7
K05959.01,0,6.4
K05960.01,0,7.9
K05961.01,0,900.3
K05962.01,0,13.4
K05963.01,1,48.5
K05964.01,0,9.2
K05965.01,0,8.6
K05966.01,0,
K05844.01,0,6.2
K05845.01,0,8.3
K05846.01,0,15.4
K05847.01,0,10.4
K05848.01,0,7.4
K05849.01,0,7.1
K05850.01,0,12.7
K05967.01,0,8.5
K05968.01,0,7.8
K05969.01,0,7.0
K05970.01,0,9.3
K05971.01,0,7.2
K05972.01,0,10.5
K05973.01,0,12.0
K05851.01,0,8.9
K05852.01,0,6.9
K05853.01,0,6.4
K05854.01,0,36.9
K05855.01,0,16.6
K05856.01,0,13.1
K05857.01,0,
K05858.01,0,9.9
K05974.01,0,9.2
K05975.01,0,
K05976.01,1,900.9
K05977.01,0,
K05978.01,0,7.0
K05979.01,0,6.9
K05980.01,0,870.3
K05981.01,0,3.6
K05859.01,0,3.4
K05860.01,0,6.3
K05861.01,0,8.2
K05862.01,1,626.9
K05863.01,0,12.3
K05864.01,0,5.6
K05865.01,0,24.6
K05866.01,0,13.0
K05867.01,0,12.3
K05868.01,0,7.3
K05869.01,0,11.4
K05870.01,0,5.7
K05871.01,0,15.8
K05872.01,0,
K05873.01,0,9.5
K05874.01,0,19.7
K05875.01,0,13.4
K05876.01,0,5.4
K05877.01,0,6.2
K05878.01,0,5.3
K05879.01,0,7.7
K05880.01,0,
K05881.01,0,16.5
K05882.01,0,
K05883.01,0,10.3
K05884.01,0,7.4
K05885.01,0,5.9
K05886.01,0,10.1
K05887.01,0,23.8
K05888.01,0,6.2
K05889.01,0,8.9
K05890.01,0,5.6
K05891.01,0,15.1
K05892.01,0,6.9
K05893.01,0,5.8
K05894.01,1,198.8
K05895.01,0,12.4
K05896.01,0,12.8
K06178.02,0,8.1
K06179.01,0,14.2
K06180.01,0,
K06180.02,0,5.3
K06181.01,1,76.9
K06182.01,0,9.0
K01608.03,0,15.2
K06182.02,0,9.1
K00492.02,0,5.9
K03410.02,0,10.9
K03440.02,0,9.2
K03444.04,0,9.3
K03456.02,0,8.1
K03479.02,0,14.5
K03503.02,0,7.7
K03504.02,0,
K04568.02,0,
K04647.02,0,11.8
K04657.02,0,9.6
K04895.02,0,6.7
K05982.01,1,470.0
K05983.01,1,5696.2
K05984.01,1,1229.9
K05985.01,1,587.2
K06093.02,0,14.6
K06094.01,1,1103.1
K06095.01,1,260.9
K06096.01,1,2841.5
K01015.03,0,11.1
K06097.01,0,
K06097.02,0,4.0
K06097.03,0,3.7
K06183.01,1,4247.8
K06184.01,0,16.0
K06185.01,0,9.7
K06186.01,0,19.9
K06187.01,1,685.3
K06188.01,0,11.8
K06189.01,1,4541.1
K06190.01,1,4311.3
K03748.02,0,7.7
K03878.02,0,9.6
K03954.02,0,11.8
K00520.04,0,12.2
K03956.02,0,17.6
K04000.02,0,4.2
K04009.02,0,9.1
K04030.02,0,
K05986.01,1,902.8
K05987.01,0,218.9
K00600.02,0,21.1
K05988.01,1,9.4
K05989.01,1,26.8
K05990.01,0,14.0
K05991.01,1,36.9
K05992.01,1,314.0
K06097.04,0,3.7
K06098.01,1,490.6
K06099.01,1,1761.4
K06099.02,0,
K06100.01,1,28.7
K06100.02,0,5.3
K06101.01,1,2905.9
K01053.02,0,15.5
K06191.01,0,8.6
K01616.02,0,5.7
K07859.01,0,21.9
K06191.02,0,8.0
K06192.01,1,631.1
K06193.01,1,155.4
K06194.01,0,25.2
K06194.02,0,5.8
K06195.01,0,12.0
K04032.03,0,19.2
K04032.04,0,19.5
K04034.02,0,8.7
K04046.02,0,15.5
K04103.02,0,10.5
K04131.02,0,4.1
K00521.02,0,7.3
K04181.02,0,4.6
K05993.01,1,201.6
K05994.01,1,1177.8
K05995.01,1,301.4
K05996.01,1,62.5
K05997.01,1,396.2
K00649.02,0,9.8
K05998.01,1,1115.3
K05999.01,1,91.5
K06102.01,0,7.9
K06103.01,0,48.8
K07860.01,0,9.8
K06103.02,0,10.6
K06104.01,0,21.1
K06104.02,0,13.7
K06105.01,0,6.6
K06106.01,0,
K06107.01,1,65.6
K06196.01,1,440.1
K06197.01,0,
K06198.01,0,1656.7
K06199.01,0,9.2
K01628.03,0,23.7
K06200.01,0,5.5
K06201.01,1,779.2
K06202.01,0,
K04192.02,0,8.8
K04246.02,0,9.8
K04287.02,0,11.9
K04323.02,0,2.7
K04385.02,0,13.1
K07865.01,1,140.6
K04385.03,0,8.6
K04435.02,0,9.8
K04541.02,0,10.4
K06000.01,0,13.3
K06001.01,0,15.2
K06002.01,0,30.0
K07872.01,1,302.3
K06003.01,0,28.2
K06004.01,0,35.4
K06005.01,0,24.9
K06006.01,0,21.4
K06007.01,0,15.5
K06108.01,0,5.5
K06109.01,1,6512.7
K01082.04,0,12.2
K06109.02,0,8.3
K06110.01,1,13.6
K06111.01,0,6.6
K06112.01,1,5552.2
K06113.01,1,739.8
K06203.01,1,
K06204.01,1,120.5
K06205.01,1,637.1
K06206.01,1,3602.0
K06207.01,1,693.8
K07866.01,1,152.1
K06208.01,0,28.5
K06209.01,0,9.9
K01839.02,0,14.0
K07873.01,0,8.8
K00651.02,0,
K06008.01,0,24.2
K06009.01,0,20.5
K06010.01,0,30.7
K06011.01,0,21.1
K06012.01,0,36.9
K06013.01,0,15.5
K06014.01,1,1208.2
K06114.01,1,555.6
K07863.01,0,11.7
K06115.01,0,
K06116.01,1,68.9
K06118.01,0,37.8
K06118.02,0,15.8
K01250.02,0,24.8
K06119.01,1,6581.3
K06120.01,0,11.5
K06209.02,0,8.4
K06210.01,0,
K06211.01,1,2443.8
K06212.01,1,581.0
K06213.01,0,45.7
K06214.01,0,6.2
K06214.02,0,3.5
K06215.01,0,6.9
K03283.03,0,7.1
K03741.03,0,12.1
K03741.04,0,12.7
K04260.02,0,8.5
K04396.04,0,
K04777.02,0,5.5
K04781.02,0,9.2
K04913.02,0,9.4
K06015.01,1,103.4
K06016.01,1,570.6
K06017.01,1,2246.9
K00736.03,0,
K06018.01,1,1872.6
K06019.01,1,2153.0
K06020.01,1,536.8
K06021.01,1,138.8
K06120.02,0,7.9
K06121.01,1,5557.4
K06122.01,1,5.9
K06123.01,1,190.1
K06124.01,1,325.8
K06125.01,1,2657.6
K07874.01,1,52.4
K06126.01,0,121.8
K06127.01,0,
K06216.01,0,
K06216.02,0,
K01860.04,0,14.2
K06217.01,0,17.8
K06218.01,0,8.7
K06219.01,1,4881.9
K06220.01,0,19.8
K06221.01,1,29.3
K04567.02,0,13.8
K06022.01,1,173.2
K06023.01,1,437.8
K06024.01,1,32.9
K06025.01,1,124.3
K06026.01,1,529.4
K06027.01,0,802.9
K00744.02,0,14.1
K06028.01,1,1571.8
K07875.01,0,7.8
K01310.02,0,11.6
K06128.01,0,123.7
K06129.01,0,190.8
K06130.01,0,20.7
K06131.01,1,20.1
K06131.02,0,7.5
K06132.01,0,84.5
K06132.02,0,23.8
K06222.01,0,7.8
K06223.01,1,5143.6
K06224.01,0,
K06224.02,0,5.0
K06225.01,1,394.0
K01996.02,0,9.5
K06226.01,0,119.7
K06227.01,0,140.9
K00099.02,0,
K00750.03,0,10.1
K03283.02,0,13.0
K06029.01,1,1561.2
K06030.01,1,275.6
K06031.01,1,1517.7
K06032.01,1,316.9
K06033.01,1,170.8
K06034.01,1,3921.8
K06035.01,1,33.4
K06036.01,1,3217.6
K06132.03,0,13.4
K06133.01,1,5.6
K06134.01,1,8577.4
K01319.02,0,9.3
K06135.01,1,290.7
K06136.01,0,
K06137.01,0,10.6
K06137.02,0,10.6
K06228.01,0,19.7
K06229.01,1,560.2
K06230.01,1,204.7
K07867.01,1,354.4
K06231.01,0,11.3
K06232.01,1,120.4
K06233.01,0,6.0
K06234.01,1,257.5
K06235.01,1,380.5
K00750.04,0,7.7
K00983.02,1,23.6
K00989.04,0,43.1
K02311.03,0,15.8
K02433.06,0,13.1
K02433.07,0,11.2
K02533.03,0,10.6
K07861.01,0,10.5
K02768.03,0,12.7
K06037.01,1,6.2
K00841.04,0,18.1
K06038.01,1,1863.4
K06039.01,1,397.6
K06040.01,1,3373.3
K07864.01,0,12.9
K06041.01,1,1520.0
K06042.01,1,386.0
K06043.01,1,11.4
K06138.01,1,508.0
K06139.01,1,107.4
K06141.01,0,3.8
K06142.01,0,
K06142.02,0,7.0
K06142.03,0,
K01330.02,0,37.6
K06143.01,0,10.1
K02012.02,0,16.2
K06236.01,1,3665.4
K07876.01,0,9.3
K06236.02,0,11.4
K06237.01,0,11.7
K06237.02,0,
K06238.01,0,
K06239.01,0,6.9
K06239.02,0,
K06044.01,1,126.1
K06045.01,0,239.5
K06046.01,0,231.4
K06047.01,1,326.1
K00841.05,0,15.7
K06048.01,1,1594.1
K06049.01,1,813.6
K07868.01,0,11.5
K06050.01,1,364.0
K06144.01,1,1767.3
K06145.01,0,20.6
K06145.02,0,17.9
K06145.03,0,9.2
K06146.01,1,5784.8
K07877.01,0,9.8
K06147.01,1,8022.8
K06148.01,0,
K06149.01,0,10.1
K06240.01,1,4.0
K06241.01,1,933.5
K06242.01,0,
K00353.03,0,13.4
K07862.01,0,41.7
K02081.02,0,7.7
K06242.02,0,
K06242.03,0,4.8
K06243.01,1,674.9
K06051.01,1,710.9
K06052.01,0,45.8
K06053.01,1,343.5
K06054.01,1,111.3
K06055.01,1,310.0
K06056.01,1,59.5
K06057.01,1,731.2
K00896.03,0,12.0
K06150.01,0,
K01334.02,0,25.4
K06151.01,0,9.4
K06152.01,1,16.4
K06153.01,1,899.3
K06154.01,0,
K06155.01,1,1550.9
K06156.01,1,312.3
K06244.01,1,393.9
K06245.01,0,4.1
K06245.02,0,7.8
K06246.01,0,23.0
K06247.01,1,584.8
K06248.01,1,1967.2
K06249.01,0,
K02086.04,0,7.2
K06058.01,1,1797.6
K06059.01,1,166.0
K06060.01,1,415.0
K06061.01,1,427.6
K06062.01,1,506.4
K06063.01,1,4638.1
K06064.01,1,616.3
K06065.01,1,154.7
K06157.01,0,6.9
K06158.01,0,12.5
K06158.02,0,
K06159.01,1,34.2
K00337.02,0,13.4
K01519.02,0,11.0
K06160.01,0,6.0
K06161.01,1,272.8
K06250.01,1,238.9
K06251.01,1,86.5
K02163.03,0,8.9
K02183.03,0,7.8
K02184.02,0,11.0
K07869.01,1,10.4
K02194.03,0,11.1
K02203.02,0,4.7
K02209.02,0,11.0
K06066.01,1,2126.1
K06067.01,1,297.2
K00945.03,0,9.5
K06068.01,0,471.0
K06069.01,0,613.1
K06070.01,1,98.1
K06071.01,1,1117.0
K06072.01,1,249.4
K06162.01,1,2200.0
K06163.01,0,16.6
K06164.01,0,9.4
K06164.02,0,
K06165.01,1,122.3
K06166.01,0,16.2
K06166.02,0,15.3
K06167.01,1,350.4
K02210.02,0,25.9
K02281.02,0,4.5
K00365.02,0,7.1
K02327.02,0,9.4
K02393.02,0,29.5
K02404.02,0,17.8
K02432.02,0,
K02450.02,0,10.7
K06073.01,1,1284.0
K06074.01,1,70.1
K06075.01,1,7878.0
K06076.01,1,92.8
K06077.01,1,35.9
K00266.02,0,15.0
K00992.02,0,11.4
K06078.01,1,168.0
K01522.02,0,10.4
K06168.01,0,8.5
K07870.01,0,7.3
K06168.02,0,7.1
K06168.03,0,7.8
K06169.01,0,21.0
K06170.01,0,
K06171.01,1,3069.4
K06172.01,0,5.2
K02610.02,0,21.3
K02714.03,0,21.1
K02719.02,0,7.7
K02828.02,0,17.6
K02869.02,0,12.2
K00423.02,0,7.3
K02871.03,0,5.7
K02926.03,0,22.7
K06079.01,1,635.5
K06080.01,1,759.1
K06081.01,1,511.7
K06082.01,1,163.9
K07871.01,0,92.1
K06083.01,1,1041.8
K06084.01,1,515.5
K06085.01,0,533.9
K06086.01,1,2019.7
K06173.01,0,9.0
K06174.01,1,2.6
K06175.01,1,15.8
K01541.02,0,
K06176.01,0,6.4
K06176.02,0,
K06177.01,0,15.9
K06178.01,0,11.1
K02926.04,0,18.6
K02971.02,0,15.2
K03028.02,0,5.6
K03088.02,0,9.1
K03090.02,0,10.8
K03214.02,0,12.1
K03371.02,0,12.3
K03401.02,0,10.8
K00129.02,0,
K00238.03,0,13.0
K00593.04,0,12.0
K06087.01,1,56.6
K00993.03,0,9.4
K06088.01,1,86.7
K06089.01,1,1365.9
K06090.01,1,171.3
K07878.01,0,8.1
K06091.01,1,4146.7
K06092.01,1,338.2
K06093.01,0,12.3
K03163.01,0,16.3
K03169.01,0,8.6
K03172.01,1,18.1
K03173.01,0,10.4
K03180.01,0,
K03181.01,0,3.0
K03184.02,0,8.1
K03186.01,1,5388.3
K03187.01,0,32.9
K03191.01,0,11.6
K03192.01,0,10.6
K03195.01,0,6.9
K03198.01,0,32.1
K03199.01,0,13.2
K03201.01,0,5.7
K03207.01,0,56.3
K03210.01,0,19.9
K03215.01,0,9.3
K03222.01,0,30.4
K03228.01,0,14.8
K03233.01,0,
K03235.01,0,6.7
K03251.01,0,8.9
K03283.01,0,
K03378.01,0,12.3
K03381.01,0,14.7
K03405.01,1,32.2
K03406.01,0,14.2
K03420.01,0,11.2
K03442.01,1,97.3
K03488.01,0,5.4
K03507.01,0,11.1
K00351.07,0,24.4
K03764.01,0,573.2
K03774.01,0,58.1
K03829.01,1,280.6
K03833.01,1,200.6
K01231.02,0,18.7
K01920.02,0,9.1
K01992.03,0,12.9
K03155.01,0,576.6
K03156.01,1,9.7
K03156.04,1,112.3
K06618.01,0,6.4
K06619.01,1,700.5
K06620.01,0,63.4
K06621.01,1,1228.9
K06622.01,1,5156.6
K06623.01,0,2541.2
K06624.01,0,7.9
K06625.01,1,112.8
K07882.01,0,8.9
K06753.01,0,5.4
K06754.01,1,2389.2
K06755.01,1,3.6
K06756.01,0,8.9
K06757.01,1,643.6
K06758.01,1,514.4
K06759.01,0,
K06760.01,1,4313.4
K06886.01,0,
K06887.01,0,9.9
K06888.01,0,8.1
K06889.01,0,9.2
K06890.01,0,9.9
K06891.01,1,2624.6
K06892.01,0,8.4
K06893.01,1,502.0
K07017.01,1,2541.7
K07018.01,1,2648.4
K07019.01,1,5497.0
K07020.01,1,3062.6
K07021.01,1,1053.1
K07022.01,1,585.4
K07023.01,0,9.3
K07024.01,1,3786.7
K07152.01,1,504.1
K07153.01,1,2957.7
K07154.01,0,18.2
K07155.01,1,1487.2
K07155.02,1,283.7
K07156.01,1,3458.3
K07157.01,0,11.3
K07158.01,0,10.1
K07159.01,0,808.3
K07283.01,0,12.5
K07284.01,1,351.1
K07285.01,0,24.3
K07286.01,1,502.0
K07287.01,0,5.9
K07288.01,1,1049.3
K07289.01,1,602.3
K07290.01,1,472.8
K07894.01,0,11.9
K07417.01,1,2025.7
K07418.01,0,8.3
K07419.01,1,443.6
K07420.01,1,1737.7
K07421.01,1,445.3
K07422.01,1,489.6
K07423.01,1,1150.7
K07424.01,1,1834.5
K04526.02,0,10.3
K04535.02,0,7.8
K04562.02,0,14.0
K04598.02,0,40.2
K04716.02,0,
K04766.02,0,8.8
K04838.02,0,7.5
K04871.02,0,8.6
K04881.02,0,15.9
K06368.01,0,8.6
K06369.01,0,10.5
K06370.01,0,9.6
K06371.01,0,915.3
K06372.01,0,6.6
K06373.01,1,4403.8
K06374.01,1,11.7
K06375.01,0,8.3
K06376.01,1,1186.0
K06496.01,0,16.0
K06497.01,0,14.1
K06498.01,1,82.6
K06499.01,0,102.3
K06500.01,0,27.2
K06501.01,0,12.5
K06502.01,1,339.5
K06503.01,0,4.7
K06626.01,1,3164.4
K06627.01,1,181.3
K06628.01,1,1111.9
K06629.01,1,4456.6
K06630.01,0,21.6
K06631.01,0,8.2
K06632.01,1,2907.6
K06633.01,0,15.8
K07883.01,0,10.9
K06761.01,1,713.8
K06762.01,0,7.1
K06763.01,0,9.0
K06764.01,1,8168.6
K06765.01,0,10.8
K06766.01,1,9.0
K06767.01,1,2583.7
K06768.01,0,
K06769.01,1,1599.1
K07886.01,0,9.8
K06894.01,1,258.1
K06895.01,1,1589.6
K06896.01,0,19.2
K06897.01,0,7.4
K06898.01,0,11.1
K06899.01,1,156.8
K06900.01,0,976.0
K06901.01,1,268.7
K07025.01,1,36.1
K07026.01,1,6979.7
K07027.01,1,5131.4
K07028.01,1,2415.6
K07029.01,1,312.5
K07030.01,1,563.9
K07031.01,0,23.5
K07032.01,0,9.5
K07033.01,0,15.4
K07160.01,1,16.8
K07161.01,1,79.8
K07162.01,0,13.0
K07163.01,1,3813.5
K07164.01,1,8251.5
K07165.01,1,1071.6
K07166.01,0,8.5
K07167.01,1,1587.6
K07168.01,0,
K07891.01,0,9.8
K07291.01,0,16.1
K07292.01,0,10.7
K07293.01,0,79.8
K07294.01,1,4696.8
K07295.01,1,3017.9
K07296.01,0,27.0
K07297.01,1,6707.7
K07298.01,0,
K07299.01,1,2768.6
K07425.01,1,304.0
K07426.01,0,8.8
K07427.01,0,8.3
K07428.01,1,1575.9
K07429.01,0,8.8
K07430.01,0,12.0
K07431.01,1,175.7
K07432.01,0,10.6
K05076.02,0,14.3
K00460.02,0,8.5
K05875.02,0,11.4
K06064.02,1,34.3
K06065.02,1,11.6
K06165.02,1,7.1
K06252.01,1,1797.4
K06253.01,0,6.7
K06377.01,1,394.4
K06378.01,0,
K06379.01,1,151.8
K06380.01,1,942.6
K06381.01,1,231.8
K06382.01,1,2390.4
K06383.01,1,850.4
K06384.01,0,8.9
K06385.01,1,3150.9
K06503.02,0,
K06504.01,1,997.7
K06505.01,0,
K06506.01,0,24.1
K06507.01,0,
K06508.01,1,182.9
K06509.01,0,16.0
K06510.01,1,590.7
K06634.01,0,79.5
K06635.01,0,31.1
K06636.01,1,11.1
K06637.01,0,12.1
K06639.01,1,174.5
K06640.01,1,1666.6
K06641.01,0,9.8
K06642.01,1,7.8
K06643.01,0,8.5
K06770.01,1,38.8
K06771.01,1,9.0
K06772.01,0,4419.3
K06773.01,1,2807.8
K06774.01,0,1149.7
K06775.01,1,583.6
K06776.01,0,10.1
K06777.01,0,8.3
K07887.01,0,10.9
K06902.01,1,222.8
K06903.01,1,3602.0
K06904.01,0,7.0
K06905.01,0,893.6
K06906.01,0,20.8
K06907.01,0,7.5
K06908.01,0,711.8
K06909.01,0,153.3
K06910.01,0,
K07034.01,1,445.6
K07035.01,1,5606.7
K07036.01,0,14.7
K07037.01,1,5446.9
K07038.01,0,141.5
K07039.01,1,1365.1
K07040.01,0,7.1
K07041.01,0,9.5
K07042.01,1,2281.0
K07169.01,0,8.8
K07170.01,1,284.4
K07171.01,1,5867.8
K07172.01,1,711.4
K07173.01,1,2046.8
K07174.01,0,9.3
K07175.01,0,
K07176.01,1,43.3
K07300.01,1,740.2
K07301.01,0,9.8
K07302.01,1,284.7
K07303.01,1,3641.6
K07304.01,1,4414.3
K07305.01,0,9.6
K07306.01,0,3.4
K07307.01,1,303.0
K07308.01,1,1070.6
K07433.01,1,476.7
K07434.01,0,8.5
K07435.01,0,11.7
K07436.01,0,51.1
K07437.01,0,8.9
K07438.01,1,262.6
K07439.01,0,20.0
K07440.01,1,279.1
K06254.01,0,6.6
K06255.01,0,6.6
K06256.01,0,7.5
K06257.01,0,79.9
K06258.01,0,12.0
K06259.01,0,9.6
K06259.02,0,9.3
K06260.01,1,3809.8
K06261.01,0,74.6
K06386.01,1,100.1
K06387.01,0,118.1
K06388.01,1,1691.5
K06389.01,0,9.0
K06390.01,1,4262.1
K06391.01,1,147.7
K06392.01,0,10.2
K06393.01,1,299.2
K06511.01,0,8.1
K06512.01,0,4.5
K06513.01,0,8.5
K06514.01,0,50.1
K06515.01,1,3830.9
K06516.01,0,8.6
K06516.02,0,
K06517.01,1,7.4
K06644.01,1,1504.9
K06645.01,1,37.2
K06646.01,0,9.8
K06647.01,1,3990.5
K06648.01,0,15.1
K06649.01,0,7.4
K06650.01,0,2882.0
K06651.01,1,3245.9
K06652.01,1,1602.7
K06778.01,1,4284.2
K06779.01,0,1093.2
K06780.01,0,256.3
K06781.01,0,6.3
K06782.01,1,5260.3
K06783.01,0,9.6
K06784.01,1,4263.6
K06785.01,0,27.8
K06786.01,0,14.0
K06911.01,0,23.8
K06912.01,1,2046.2
K06913.01,0,11.1
K06913.02,0,10.2
K06914.01,1,457.8
K06915.01,0,9.6
K06916.01,0,9.9
K06917.01,1,542.2
K07043.01,1,3033.4
K07044.01,1,1159.9
K07045.01,1,431.3
K07046.01,1,3044.1
K07047.01,1,3642.0
K07048.01,1,1753.5
K07049.01,1,2884.0
K07050.01,0,12.7
K07177.01,1,8326.3
K07178.01,0,8616.1
K07179.01,0,8.2
K07180.01,0,8.8
K07181.01,0,1408.6
K07182.01,0,8.2
K07183.01,0,644.7
K07184.01,1,10.0
K00547.02,0,10.1
K07309.01,1,4407.8
K07310.01,1,1797.6
K07311.01,1,2964.7
K07312.01,0,8.9
K07313.01,0,16.0
K07314.01,0,27.1
K07315.01,1,2927.4
K07316.01,1,2055.9
K07317.01,1,2126.1
K07441.01,1,658.2
K07442.01,1,1542.6
K07443.01,1,11.8
K07444.01,1,5758.7
K07445.01,0,8.0
K07446.01,1,476.0
K07447.01,1,164.2
K07448.01,0,17.6
K06262.01,0,10.5
K06263.01,0,9.9
K06264.01,1,2651.1
K06265.01,1,3691.9
K06266.01,1,2082.6
K06267.01,0,10.3
K06268.01,1,671.3
K06269.01,1,18.3
K06270.01,1,229.7
K06394.01,0,31.4
K06395.01,1,655.2
K06396.01,1,2951.2
K06397.01,0,131.0
K06398.01,0,9.8
K06399.01,0,10.8
K06400.01,1,3442.2
K06401.01,0,59.5
K06518.01,1,2671.7
K06519.01,0,15.3
K06520.01,0,18.1
K06521.01,0,12.8
K06522.01,0,87.1
K06523.01,0,210.1
K06524.01,1,1537.8
K06525.01,0,71.7
K06526.01,0,10.4
K06653.01,0,6.0
K06654.01,0,20.2
K06655.01,1,419.9
K06656.01,1,
K06657.01,0,22.4
K06658.01,1,733.6
K06659.01,1,604.3
K06660.01,0,
K07884.01,0,9.4
K06787.01,0,145.3
K06788.01,0,7.7
K06789.01,1,1379.1
K06790.01,1,13.8
K06791.01,1,1899.1
K06792.01,1,374.8
K06793.01,0,10.7
K06794.01,0,13.4
K06795.01,1,3314.7
K06918.01,0,220.3
K06919.01,0,7.4
K06920.01,1,1329.6
K06921.01,0,10.1
K06922.01,1,1048.1
K06923.01,1,4680.2
K06924.01,1,759.7
K06925.01,0,7.2
K07051.01,0,8.5
K07052.01,1,907.2
K07053.01,0,12.1
K07054.01,1,671.9
K07055.01,1,1662.0
K07056.01,1,2164.4
K07057.01,0,3.5
K07058.01,1,2393.2
K07889.01,0,9.7
K07185.01,1,1262.3
K07186.01,0,7.0
K07187.01,1,537.4
K07188.01,0,13.4
K07189.01,0,10.6
K07190.01,0,
K07191.01,1,1095.9
K07192.01,1,3799.5
K07892.01,0,9.4
K07318.01,1,1149.3
K07319.01,0,7.4
K07320.01,0,10.5
K07321.01,0,25.5
K07322.01,0,18.9
K07323.01,0,11.2
K07324.01,0,
K07325.01,1,1337.0
K07326.01,1,204.0
K07449.01,0,53.9
K07450.01,0,2540.6
K07451.01,1,18.0
K07452.01,1,785.0
K07453.01,0,10.5
K07454.01,1,1620.8
K07455.01,0,5.7
K07456.01,0,14.8
K07457.01,0,2.3
K06271.01,1,85.5
K06272.01,0,11.4
K06273.01,1,1566.8
K06274.01,0,7.9
K06275.01,1,2.8
K06276.01,0,10.1
K06277.01,1,477.0
K06278.01,0,40.3
K06402.01,0,
K06403.01,0,49.6
K06404.01,1,3167.9
K06405.01,0,10.5
K06406.01,1,12.4
K06407.01,1,105.8
K06408.01,0,4.9
K06409.01,0,14.2
K06410.01,1,99.5
K06527.01,0,12.5
K06528.01,0,
K06529.01,0,
K06530.01,0,
K06531.01,0,40.9
K06532.01,0,13.7
K06533.01,1,3.1
K06534.01,1,1.7
K06661.01,1,419.6
K06662.01,1,641.4
K06663.01,1,1856.9
K06664.01,0,7.7
K06665.01,1,181.9
K06666.01,0,9.9
K06667.01,1,2450.1
K06668.01,1,1986.1
K06796.01,1,12.2
K06797.01,0,70.3
K06798.01,0,7.9
K06799.01,1,541.4
K06800.01,1,616.9
K06801.01,0,10.5
K06802.01,1,1203.4
K06803.01,1,881.5
K06926.01,0,16.9
K06927.01,0,
K06928.01,0,17.1
K06929.01,1,379.7
K06930.01,0,1219.8
K06931.01,0,10.1
K06932.01,1,1071.9
K06933.01,1,3076.6
K07059.01,1,1554.1
K07060.01,0,
K07061.01,0,43.3
K07062.01,1,1614.7
K07063.01,1,928.2
K07064.01,1,7428.7
K07065.01,1,726.2
K07066.01,1,712.6
K07067.01,1,541.2
K07193.01,0,11.2
K07194.01,0,
K07195.01,0,8.1
K07196.01,0,3250.1
K07197.01,0,10.9
K07198.01,1,298.0
K07199.01,0,5.6
K07200.01,1,918.0
K07327.01,0,10.9
K07328.01,1,1809.8
K07329.01,1,1435.1
K07330.01,0,8.3
K07331.01,1,100.1
K07332.01,0,13.3
K07333.01,0,11.4
K07334.01,1,902.5
K07458.01,1,706.1
K07459.01,0,7.6
K07460.01,0,9.2
K07461.01,1,1146.6
K07462.01,1,833.4
K07463.01,0,18.9
K07464.01,0,26.6
K07465.01,0,8.6
K06279.01,0,15.1
K06280.01,0,19.4
K06281.01,0,8.9
K06282.01,1,1974.6
K06283.01,0,2278.9
K06284.01,1,296.0
K06285.01,1,4421.6
K06286.01,1,4211.8
K06287.01,0,16.7
K06411.01,1,880.3
K06412.01,1,1063.2
K06413.01,0,10.3
K06414.01,1,2890.7
K06415.01,0,30.9
K06416.01,1,86.8
K06417.01,1,267.3
K06418.01,0,46.5
K06419.01,0,12.1
K06535.01,0,15.4
K06536.01,1,1268.7
K06537.01,0,852.2
K06538.01,0,11.1
K06539.01,0,20.4
K06540.01,1,24.0
K06541.01,1,471.2
K06542.01,0,
K06669.01,1,3016.9
K06670.01,0,18.1
K06671.01,1,2184.7
K06672.01,0,10.6
K06673.01,1,864.9
K06674.01,1,1178.5
K06675.01,1,40.3
